point_id,hour,lat,lon,elevation,slope,predicted_wind_speed,wind_power_density,wind_utilization_rate,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost,normalized_wind_speed,normalized_utilization,composite_score,valid
117,20,32.51374772911215,35.41957436667971,302.6,16.2,4.09,41.79,0.76,0.31,218.3,655.0,465.2,112.7,665.9,1157.8,0.3408333333333333,0.8444444444444444,0.5422777777777777,False
117,21,32.51374772911215,35.41957436667971,302.6,16.2,7.48,256.33,0.9,0.31,218.3,655.0,465.2,112.7,665.9,1157.8,0.6233333333333334,1.0,0.774,True
117,22,32.51374772911215,35.41957436667971,302.6,16.2,6.3,153.28,0.76,0.31,218.3,655.0,465.2,112.7,665.9,1157.8,0.525,0.8444444444444444,0.6527777777777778,True
117,23,32.51374772911215,35.41957436667971,302.6,16.2,6.2,145.75,0.76,0.31,218.3,655.0,465.2,112.7,665.9,1157.8,0.5166666666666667,0.8444444444444444,0.6477777777777778,True
118,0,32.513751982269675,35.38252910584868,495.0,4.8,6.26,150.51,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.5216666666666666,0.8444444444444444,0.6507777777777777,True
118,1,32.513751982269675,35.38252910584868,495.0,4.8,9.04,452.87,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.7533333333333333,1.0,0.852,True
118,2,32.513751982269675,35.38252910584868,495.0,4.8,8.29,349.14,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.6908333333333333,1.0,0.8145,True
118,3,32.513751982269675,35.38252910584868,495.0,4.8,10.72,754.95,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.8933333333333334,1.0,0.936,True
118,4,32.513751982269675,35.38252910584868,495.0,4.8,8.57,385.31,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.7141666666666667,1.0,0.8285,True
118,5,32.513751982269675,35.38252910584868,495.0,4.8,8.92,434.72,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.7433333333333333,1.0,0.846,True
118,6,32.513751982269675,35.38252910584868,495.0,4.8,8.65,396.45,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.7208333333333333,1.0,0.8325,True
118,7,32.513751982269675,35.38252910584868,495.0,4.8,7.75,285.28,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.6458333333333334,1.0,0.7875000000000001,True
118,8,32.513751982269675,35.38252910584868,495.0,4.8,10.45,699.7,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.8708333333333332,1.0,0.9225,True
118,9,32.513751982269675,35.38252910584868,495.0,4.8,12.0,1058.4,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,1.0,1.0,1.0,True
118,10,32.513751982269675,35.38252910584868,495.0,4.8,7.93,305.05,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.6608333333333333,1.0,0.7965,True
118,11,32.513751982269675,35.38252910584868,495.0,4.8,7.0,209.81,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.5833333333333334,0.8444444444444444,0.6877777777777778,True
118,12,32.513751982269675,35.38252910584868,495.0,4.8,6.38,159.21,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.5316666666666666,0.8444444444444444,0.6567777777777777,True
118,13,32.513751982269675,35.38252910584868,495.0,4.8,5.96,129.85,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.49666666666666665,0.8444444444444444,0.6357777777777778,True
118,14,32.513751982269675,35.38252910584868,495.0,4.8,8.97,442.75,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.7475,1.0,0.8485,True
118,15,32.513751982269675,35.38252910584868,495.0,4.8,5.01,76.93,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.4175,0.8444444444444444,0.5882777777777778,True
118,16,32.513751982269675,35.38252910584868,495.0,4.8,4.89,71.62,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.4075,0.8444444444444444,0.5822777777777778,False
118,17,32.513751982269675,35.38252910584868,495.0,4.8,4.0,39.2,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
118,18,32.513751982269675,35.38252910584868,495.0,4.8,5.94,128.4,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.49500000000000005,0.8444444444444444,0.6347777777777779,True
118,19,32.513751982269675,35.38252910584868,495.0,4.8,5.47,100.1,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.4558333333333333,0.8444444444444444,0.6112777777777778,True
118,20,32.513751982269675,35.38252910584868,495.0,4.8,4.06,41.06,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.3383333333333333,0.8444444444444444,0.5407777777777778,False
118,21,32.513751982269675,35.38252910584868,495.0,4.8,4.75,65.5,0.76,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.3958333333333333,0.8444444444444444,0.5752777777777778,False
118,22,32.513751982269675,35.38252910584868,495.0,4.8,8.8,417.32,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.7333333333333334,1.0,0.8400000000000001,True
118,23,32.513751982269675,35.38252910584868,495.0,4.8,7.03,212.93,0.9,0.71,587.0,768.1,224.0,1047.6,110.9,1217.3,0.5858333333333333,1.0,0.7515000000000001,True
119,0,32.52214574269572,35.37351046645076,293.9,1.2,6.61,176.63,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.5508333333333334,0.8444444444444444,0.6682777777777777,True
119,1,32.52214574269572,35.37351046645076,293.9,1.2,9.37,503.63,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.7808333333333333,1.0,0.8684999999999999,True
119,2,32.52214574269572,35.37351046645076,293.9,1.2,11.05,826.22,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.9208333333333334,1.0,0.9525,True
119,3,32.52214574269572,35.37351046645076,293.9,1.2,8.31,351.68,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.6925,1.0,0.8155,True
119,4,32.52214574269572,35.37351046645076,293.9,1.2,10.25,660.39,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.8541666666666666,1.0,0.9125,True
119,5,32.52214574269572,35.37351046645076,293.9,1.2,7.7,279.77,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.6416666666666667,1.0,0.785,True
119,6,32.52214574269572,35.37351046645076,293.9,1.2,10.63,736.14,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.8858333333333334,1.0,0.9315,True
119,7,32.52214574269572,35.37351046645076,293.9,1.2,9.73,564.39,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.8108333333333334,1.0,0.8865000000000001,True
119,8,32.52214574269572,35.37351046645076,293.9,1.2,9.94,601.83,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.8283333333333333,1.0,0.897,True
119,9,32.52214574269572,35.37351046645076,293.9,1.2,7.95,307.28,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.6625,1.0,0.7975,True
119,10,32.52214574269572,35.37351046645076,293.9,1.2,6.01,132.85,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.5008333333333334,0.8444444444444444,0.6382777777777777,True
119,11,32.52214574269572,35.37351046645076,293.9,1.2,8.77,413.5,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.7308333333333333,1.0,0.8385,True
119,12,32.52214574269572,35.37351046645076,293.9,1.2,4.4,52.35,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.3666666666666667,0.8444444444444444,0.5577777777777778,False
119,13,32.52214574269572,35.37351046645076,293.9,1.2,6.51,168.7,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.5425,0.8444444444444444,0.6632777777777777,True
119,14,32.52214574269572,35.37351046645076,293.9,1.2,7.91,303.34,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.6591666666666667,1.0,0.7955000000000001,True
119,15,32.52214574269572,35.37351046645076,293.9,1.2,6.37,158.59,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.5308333333333334,0.8444444444444444,0.6562777777777777,True
119,16,32.52214574269572,35.37351046645076,293.9,1.2,8.69,402.01,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.7241666666666666,1.0,0.8345,True
119,17,32.52214574269572,35.37351046645076,293.9,1.2,7.11,219.76,0.9,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.5925,1.0,0.7555000000000001,True
119,18,32.52214574269572,35.37351046645076,293.9,1.2,4.52,56.53,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.37666666666666665,0.8444444444444444,0.5637777777777777,False
119,19,32.52214574269572,35.37351046645076,293.9,1.2,5.61,108.09,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.4675,0.8444444444444444,0.6182777777777778,True
119,20,32.52214574269572,35.37351046645076,293.9,1.2,5.7,113.25,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.47500000000000003,0.8444444444444444,0.6227777777777779,True
119,21,32.52214574269572,35.37351046645076,293.9,1.2,4.0,39.2,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
119,22,32.52214574269572,35.37351046645076,293.9,1.2,5.09,80.74,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.42416666666666664,0.8444444444444444,0.5922777777777777,True
119,23,32.52214574269572,35.37351046645076,293.9,1.2,6.14,141.86,0.76,0.73,57.4,550.1,561.1,1070.7,777.9,1012.9,0.5116666666666666,0.8444444444444444,0.6447777777777777,True
120,0,32.51886022971748,35.34745167641668,450.3,11.5,8.09,324.82,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.6741666666666667,1.0,0.8045,True
120,1,32.51886022971748,35.34745167641668,450.3,11.5,5.31,91.45,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.44249999999999995,0.8444444444444444,0.6032777777777778,True
120,2,32.51886022971748,35.34745167641668,450.3,11.5,9.11,462.35,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.7591666666666667,1.0,0.8554999999999999,True
120,3,32.51886022971748,35.34745167641668,450.3,11.5,7.76,285.84,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.6466666666666666,1.0,0.788,True
120,4,32.51886022971748,35.34745167641668,450.3,11.5,8.48,373.7,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.7066666666666667,1.0,0.8240000000000001,True
120,5,32.51886022971748,35.34745167641668,450.3,11.5,10.09,629.11,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.8408333333333333,1.0,0.9045,True
120,6,32.51886022971748,35.34745167641668,450.3,11.5,9.62,544.98,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.8016666666666666,1.0,0.881,True
120,7,32.51886022971748,35.34745167641668,450.3,11.5,11.01,818.07,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.9175,1.0,0.9505,True
120,8,32.51886022971748,35.34745167641668,450.3,11.5,7.78,288.19,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.6483333333333333,1.0,0.7889999999999999,True
120,9,32.51886022971748,35.34745167641668,450.3,11.5,8.79,416.43,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.7324999999999999,1.0,0.8394999999999999,True
120,10,32.51886022971748,35.34745167641668,450.3,11.5,9.83,582.35,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.8191666666666667,1.0,0.8915,True
120,11,32.51886022971748,35.34745167641668,450.3,11.5,8.56,384.1,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.7133333333333334,1.0,0.8280000000000001,True
120,12,32.51886022971748,35.34745167641668,450.3,11.5,8.14,330.16,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.6783333333333333,1.0,0.8069999999999999,True
120,13,32.51886022971748,35.34745167641668,450.3,11.5,8.64,395.65,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.7200000000000001,1.0,0.8320000000000001,True
120,14,32.51886022971748,35.34745167641668,450.3,11.5,5.89,125.2,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.4908333333333333,0.8444444444444444,0.6322777777777777,True
120,15,32.51886022971748,35.34745167641668,450.3,11.5,5.16,84.18,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.43,0.8444444444444444,0.5957777777777777,True
120,16,32.51886022971748,35.34745167641668,450.3,11.5,6.63,178.65,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.5525,0.8444444444444444,0.6692777777777777,True
120,17,32.51886022971748,35.34745167641668,450.3,11.5,5.34,93.48,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.445,0.8444444444444444,0.6047777777777779,True
120,18,32.51886022971748,35.34745167641668,450.3,11.5,7.18,227.03,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.5983333333333333,1.0,0.7589999999999999,True
120,19,32.51886022971748,35.34745167641668,450.3,11.5,6.12,140.59,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.51,0.8444444444444444,0.6437777777777778,True
120,20,32.51886022971748,35.34745167641668,450.3,11.5,4.83,69.14,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.4025,0.8444444444444444,0.5792777777777778,False
120,21,32.51886022971748,35.34745167641668,450.3,11.5,6.59,175.56,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.5491666666666667,0.8444444444444444,0.6672777777777779,True
120,22,32.51886022971748,35.34745167641668,450.3,11.5,5.15,83.46,0.76,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.4291666666666667,0.8444444444444444,0.5952777777777778,True
120,23,32.51886022971748,35.34745167641668,450.3,11.5,8.4,363.39,0.9,0.68,393.8,681.6,148.1,994.5,127.4,1104.5,0.7000000000000001,1.0,0.8200000000000001,True
121,0,32.49001715630527,35.44117333793345,283.7,18.6,8.23,341.55,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.6858333333333334,1.0,0.8115000000000001,True
121,1,32.49001715630527,35.44117333793345,283.7,18.6,9.63,546.24,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.8025000000000001,1.0,0.8815000000000001,True
121,2,32.49001715630527,35.44117333793345,283.7,18.6,7.18,226.82,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.5983333333333333,1.0,0.7589999999999999,True
121,3,32.49001715630527,35.44117333793345,283.7,18.6,9.44,514.78,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.7866666666666666,1.0,0.872,True
121,4,32.49001715630527,35.44117333793345,283.7,18.6,9.04,453.14,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.7533333333333333,1.0,0.852,True
121,5,32.49001715630527,35.44117333793345,283.7,18.6,10.7,750.8,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.8916666666666666,1.0,0.9349999999999999,True
121,6,32.49001715630527,35.44117333793345,283.7,18.6,9.33,497.0,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.7775,1.0,0.8665,True
121,7,32.49001715630527,35.44117333793345,283.7,18.6,8.85,425.2,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.7374999999999999,1.0,0.8425,True
121,8,32.49001715630527,35.44117333793345,283.7,18.6,10.04,620.51,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.8366666666666666,1.0,0.9019999999999999,True
121,9,32.49001715630527,35.44117333793345,283.7,18.6,10.23,655.45,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.8525,1.0,0.9115,True
121,10,32.49001715630527,35.44117333793345,283.7,18.6,7.5,258.14,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.625,1.0,0.775,True
121,11,32.49001715630527,35.44117333793345,283.7,18.6,7.93,304.98,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.6608333333333333,1.0,0.7965,True
121,12,32.49001715630527,35.44117333793345,283.7,18.6,5.91,126.59,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.4925,0.8444444444444444,0.6332777777777778,True
121,13,32.49001715630527,35.44117333793345,283.7,18.6,4.0,39.2,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
121,14,32.49001715630527,35.44117333793345,283.7,18.6,6.8,192.65,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.5666666666666667,0.8444444444444444,0.6777777777777778,True
121,15,32.49001715630527,35.44117333793345,283.7,18.6,7.0,210.01,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.5833333333333334,0.8444444444444444,0.6877777777777778,True
121,16,32.49001715630527,35.44117333793345,283.7,18.6,6.16,143.24,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.5133333333333333,0.8444444444444444,0.6457777777777778,True
121,17,32.49001715630527,35.44117333793345,283.7,18.6,4.0,39.2,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
121,18,32.49001715630527,35.44117333793345,283.7,18.6,4.97,75.36,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.4141666666666666,0.8444444444444444,0.5862777777777778,False
121,19,32.49001715630527,35.44117333793345,283.7,18.6,4.0,39.2,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
121,20,32.49001715630527,35.44117333793345,283.7,18.6,7.82,293.19,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.6516666666666667,1.0,0.791,True
121,21,32.49001715630527,35.44117333793345,283.7,18.6,4.46,54.22,0.76,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.37166666666666665,0.8444444444444444,0.5607777777777778,False
121,22,32.49001715630527,35.44117333793345,283.7,18.6,8.38,360.85,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.6983333333333334,1.0,0.819,True
121,23,32.49001715630527,35.44117333793345,283.7,18.6,8.4,363.18,0.9,0.12,572.5,897.9,1270.9,1464.2,976.8,845.7,0.7000000000000001,1.0,0.8200000000000001,True
122,0,32.51974003007245,35.34864854589376,211.9,12.0,6.8,192.64,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.5666666666666667,0.8444444444444444,0.6777777777777778,True
122,1,32.51974003007245,35.34864854589376,211.9,12.0,5.75,116.33,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.4791666666666667,0.8444444444444444,0.6252777777777778,True
122,2,32.51974003007245,35.34864854589376,211.9,12.0,8.97,441.51,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.7475,1.0,0.8485,True
122,3,32.51974003007245,35.34864854589376,211.9,12.0,6.55,171.82,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.5458333333333333,0.8444444444444444,0.6652777777777777,True
122,4,32.51974003007245,35.34864854589376,211.9,12.0,8.91,433.73,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.7425,1.0,0.8455,True
122,5,32.51974003007245,35.34864854589376,211.9,12.0,11.2,860.58,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.9333333333333332,1.0,0.96,True
122,6,32.51974003007245,35.34864854589376,211.9,12.0,10.4,688.01,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.8666666666666667,1.0,0.92,True
122,7,32.51974003007245,35.34864854589376,211.9,12.0,6.4,160.29,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.5333333333333333,0.8444444444444444,0.6577777777777778,True
122,8,32.51974003007245,35.34864854589376,211.9,12.0,9.53,530.59,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.7941666666666666,1.0,0.8765,True
122,9,32.51974003007245,35.34864854589376,211.9,12.0,8.44,367.65,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.7033333333333333,1.0,0.822,True
122,10,32.51974003007245,35.34864854589376,211.9,12.0,6.59,175.25,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.5491666666666667,0.8444444444444444,0.6672777777777779,True
122,11,32.51974003007245,35.34864854589376,211.9,12.0,8.52,378.84,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.71,1.0,0.8260000000000001,True
122,12,32.51974003007245,35.34864854589376,211.9,12.0,6.76,189.41,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.5633333333333334,0.8444444444444444,0.6757777777777778,True
122,13,32.51974003007245,35.34864854589376,211.9,12.0,6.25,149.83,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.5208333333333334,0.8444444444444444,0.6502777777777777,True
122,14,32.51974003007245,35.34864854589376,211.9,12.0,6.69,183.07,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.5575,0.8444444444444444,0.6722777777777778,True
122,15,32.51974003007245,35.34864854589376,211.9,12.0,5.15,83.51,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.4291666666666667,0.8444444444444444,0.5952777777777778,True
122,16,32.51974003007245,35.34864854589376,211.9,12.0,5.91,126.54,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.4925,0.8444444444444444,0.6332777777777778,True
122,17,32.51974003007245,35.34864854589376,211.9,12.0,4.68,62.71,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.38999999999999996,0.8444444444444444,0.5717777777777777,False
122,18,32.51974003007245,35.34864854589376,211.9,12.0,4.69,63.28,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.39083333333333337,0.8444444444444444,0.5722777777777778,False
122,19,32.51974003007245,35.34864854589376,211.9,12.0,7.06,215.31,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.5883333333333333,1.0,0.7529999999999999,True
122,20,32.51974003007245,35.34864854589376,211.9,12.0,7.41,249.2,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.6175,1.0,0.7705,True
122,21,32.51974003007245,35.34864854589376,211.9,12.0,4.0,39.2,0.76,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
122,22,32.51974003007245,35.34864854589376,211.9,12.0,7.62,271.07,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.635,1.0,0.781,True
122,23,32.51974003007245,35.34864854589376,211.9,12.0,9.08,458.56,0.9,0.88,718.1,593.9,743.0,207.8,687.2,1374.9,0.7566666666666667,1.0,0.8540000000000001,True
123,0,32.52627476179744,35.39695719776542,402.6,4.1,7.98,311.81,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.665,1.0,0.799,True
123,1,32.52627476179744,35.39695719776542,402.6,4.1,9.94,602.15,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.8283333333333333,1.0,0.897,True
123,2,32.52627476179744,35.39695719776542,402.6,4.1,10.44,697.46,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.87,1.0,0.922,True
123,3,32.52627476179744,35.39695719776542,402.6,4.1,9.73,564.31,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.8108333333333334,1.0,0.8865000000000001,True
123,4,32.52627476179744,35.39695719776542,402.6,4.1,10.5,709.2,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.875,1.0,0.925,True
123,5,32.52627476179744,35.39695719776542,402.6,4.1,10.2,650.55,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.85,1.0,0.91,True
123,6,32.52627476179744,35.39695719776542,402.6,4.1,8.81,418.58,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.7341666666666667,1.0,0.8405,True
123,7,32.52627476179744,35.39695719776542,402.6,4.1,10.57,722.64,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.8808333333333334,1.0,0.9285,True
123,8,32.52627476179744,35.39695719776542,402.6,4.1,7.14,222.98,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.595,1.0,0.757,True
123,9,32.52627476179744,35.39695719776542,402.6,4.1,10.5,708.04,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.875,1.0,0.925,True
123,10,32.52627476179744,35.39695719776542,402.6,4.1,6.71,184.9,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.5591666666666667,0.8444444444444444,0.6732777777777779,True
123,11,32.52627476179744,35.39695719776542,402.6,4.1,8.45,369.07,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.7041666666666666,1.0,0.8225,True
123,12,32.52627476179744,35.39695719776542,402.6,4.1,6.23,148.27,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.5191666666666667,0.8444444444444444,0.6492777777777778,True
123,13,32.52627476179744,35.39695719776542,402.6,4.1,7.81,292.06,0.9,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.6508333333333333,1.0,0.7905,True
123,14,32.52627476179744,35.39695719776542,402.6,4.1,6.45,164.29,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.5375,0.8444444444444444,0.6602777777777777,True
123,15,32.52627476179744,35.39695719776542,402.6,4.1,4.0,39.2,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
123,16,32.52627476179744,35.39695719776542,402.6,4.1,6.4,160.49,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.5333333333333333,0.8444444444444444,0.6577777777777778,True
123,17,32.52627476179744,35.39695719776542,402.6,4.1,4.7,63.64,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.39166666666666666,0.8444444444444444,0.5727777777777778,False
123,18,32.52627476179744,35.39695719776542,402.6,4.1,6.82,194.44,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.5683333333333334,0.8444444444444444,0.6787777777777778,True
123,19,32.52627476179744,35.39695719776542,402.6,4.1,5.57,105.85,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.46416666666666667,0.8444444444444444,0.6162777777777777,True
123,20,32.52627476179744,35.39695719776542,402.6,4.1,6.36,157.65,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.53,0.8444444444444444,0.6557777777777778,True
123,21,32.52627476179744,35.39695719776542,402.6,4.1,4.65,61.56,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.3875,0.8444444444444444,0.5702777777777778,False
123,22,32.52627476179744,35.39695719776542,402.6,4.1,5.62,108.49,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.4683333333333333,0.8444444444444444,0.6187777777777778,True
123,23,32.52627476179744,35.39695719776542,402.6,4.1,6.29,152.75,0.76,0.42,144.6,242.8,1046.7,1302.0,964.6,1239.8,0.5241666666666667,0.8444444444444444,0.6522777777777777,True
