lat,lon,elevation,slope,predicted_wind_speed,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost
31.346183370172724,109.62292842804841,681.7,15.3,5.5,0.329,575,595,508,664,732,946.1
30.9525748736093,109.42435093038341,469.2,17.6,5.32,0.56,1220,783,1073,626,1500,980.7
30.78459783679361,109.36984752234184,657,0,6.1,0.243,473,1099,526,927,1189,953.1
30.511139646713207,109.47464553611533,402.8,10.8,3.74,0.2,398,500,1200,723,943,957.1
31.079277593467094,109.32729177730513,623.6,11.3,5.71,0.483,698,1385,407,736,824,921
30.802500755546266,109.72561242861272,398.9,15.3,4.39,0.2,538,334,1175,627,611,940.9
30.586386777765057,109.56814107714986,402.1,27.9,5.18,0.2,391,964,580,1254,970,1015
30.76131625985392,109.56401467908368,391.2,7.1,4.61,0.211,544,1109,774,505,1464,1023.6
30.7767546232762,109.37498999952967,634.1,1.3,5.82,0.236,640,1054,1097,1140,865,946.4
30.999553988584157,109.19872029948128,1022.6,7.8,6.35,0.234,467,1107,1222,860,977,1021.7
31.130994975121375,109.30479102676908,557.6,14.7,5.15,0.541,378,1006,866,967,1093,909.7
30.859895822222565,109.26974126166164,1071.1,7.2,6.06,0.4,430,1114,722,1500,943,988.3
30.629693774862105,109.64378795010626,400.5,10.1,4.94,0.2,270,1130,650,635,845,1009.6
30.606118689094206,109.48291335688837,412,15,4.74,0.2,481,1130,551,710,862,970.3
31.345318351237257,109.22248683229533,405.7,6.4,5.89,0.211,396,581,988,1046,961,1002.5
30.968061347300605,109.35396250602862,728.4,17.6,6.65,0.318,747,1035,1228,1500,1014,930.7
30.976215916357024,109.5731163406014,350.5,27.3,5.46,0.532,947,797,994,793,1500,1093.5
30.73949761263368,109.42604072846154,500.6,18,6.11,0.208,433,1108,532,821,1267,913
31.050256212009074,109.61653690668751,607.4,13.8,5.3,0.28,364,545,482,1066,704,957.4
31.03362204328408,109.18199428321027,907,14.3,6.2,0.229,447,487,725,740,1014,917.6
30.509893032266735,109.29859631773299,414,6.5,4.57,0.2,488,511,849,618,781,947.3
31.34063687534166,109.43702673561907,437.6,11.9,4.94,0.225,308,633,799,834,637,938.5
31.316503003958413,109.25454708007625,410.3,8.9,4.87,0.234,132,458,702,1253,728,1027.3
30.857621107814236,109.41430247268787,553.1,9.4,4.79,0.33,596,858,1163,1298,1249,1024
31.10282248003956,109.19280599828528,685.2,6.9,5.94,0.267,352,733,1271,599,1184,931.3
31.117986671300113,109.48096009039314,499,6.3,4.9,0.361,792,1304,474,543,1415,988.2
30.767957305433228,109.73489456755553,399.3,9.5,4.78,0.2,467,799,897,749,1137,942.8
31.103484021749285,109.26561432462175,652.1,10.3,5.32,0.416,344,1286,862,1002,1193,991.1
30.681750686201113,109.62113211574392,400.3,25.4,5.36,0.2,386,1103,583,691,789,1066.5
31.262939654140325,109.10576967737181,423.8,17.5,5.4,0.203,206,837,587,817,641,1066.9
31.36268030634349,109.21587929937674,403.9,16.5,5.77,0.206,427,780,756,577,988,939.3
31.167078564413234,109.48242706477163,539,10.7,5.07,0.342,733,671,1143,1318,1321,887.3
31.190903293103545,109.520448812658,635,8.4,5.89,0.295,786,1000,1299,1390,620,993
30.58932663414836,109.28667021915973,459.3,13.5,5.64,0.205,401,1090,1000,1191,978,981.1
31.322132621724418,109.33503369032103,410.9,9.8,5.39,0.255,449,1106,580,736,676,1015.1
30.530570432786128,109.1362438395571,423.8,8.8,5.59,0.201,277,400,1143,650,635,1003.3
30.676646501366612,109.57451238001407,403.3,2.2,5,0.2,187,300,551,1235,1202,963.1
31.33110329966259,109.1879611848137,407.7,12.4,4.74,0.208,209,785,1159,1289,1054,942
30.69331391215464,109.5963185976272,400.8,14.7,5.46,0.2,402,634,462,942,856,954.6
30.49199996483067,109.07099926584812,408.2,6.8,4.54,0.2,138,922,1176,1269,656,1005.7
30.8079128546656,109.51877851915087,380.8,17.5,5.01,0.277,986,442,1497,1006,1500,968.4
31.096664114304705,109.75160811680618,846,14.4,7.15,0.27,478,487,541,882,814,967.2
30.941207236955762,109.38852598687824,611.3,2.3,4.52,0.396,646,1342,1137,1429,929,996.7
31.00292673903994,109.58173273664133,411.9,13.9,4.46,0.44,745,936,541,854,1174,1022.4
30.90783042393349,109.75995793661762,430.2,20.1,5.6,0.201,362,472,691,1082,1233,956.1
31.07594269443682,109.51344672263218,473.3,11.9,5.1,0.375,1053,753,418,1209,1461,1012.4
31.048181737196423,109.37148573287354,576.3,12.8,5.88,0.438,945,1072,520,642,1378,988.1
30.58615015468458,109.08433714203606,448.8,10.6,4.69,0.203,451,304,751,890,745,936.7
31.15000329808222,109.19685256248677,567.5,23.6,4.29,0.284,341,1076,623,889,1204,991.8
30.507550069053156,109.22518623669072,416.7,1.1,4.77,0.2,249,478,826,569,810,947.6
30.74470331398573,109.12628306418065,782.1,6.4,5.29,0.397,464,448,633,672,633,983.2
31.08541114643965,109.09370941779507,655.4,9.5,5.36,0.204,392,1158,575,1127,964,1022.7
30.786865414195876,109.02799200866393,677.3,12.6,5.77,0.233,359,562,1180,605,1003,1002.8
30.93403515619771,109.36597978774489,711.5,14.4,5.06,0.324,774,933,643,1500,1024,950.5
31.207419041347286,109.24783995954715,471.6,5.9,4.74,0.36,369,1025,814,1151,1018,1019.8
30.526558529636095,109.45501166340613,404.8,7.8,5.23,0.2,278,1190,870,1267,1103,990.4
30.539929875416885,109.08171855816315,422.1,3.5,4.87,0.2,124,329,1017,786,619,996.6
30.95061193447412,109.74739620736969,472.7,11.2,4.99,0.203,289,324,1296,1191,942,1006.6
30.966007538597708,109.31945377594377,864.4,16.5,5.73,0.274,448,605,756,1500,669,928.1
31.00272682696085,109.44555434522056,408.1,15.2,5.1,0.589,1357,1488,850,960,1500,1004
30.652137304644814,109.65237819215601,400.3,14.3,5.16,0.2,208,375,605,823,829,965
30.77686089520935,109.42434262142542,522.2,17,4.96,0.223,592,912,1109,922,1178,974.3
30.707425467600693,109.3417195453141,588.6,11.3,6.5,0.237,611,578,1023,940,1123,989.3
30.634493978814238,109.14649377587534,527.8,8.1,6.16,0.232,501,457,1102,1094,960,874.5
30.653122287105283,109.1081951469147,541.2,18.8,4.99,0.233,259,1019,1272,1297,999,935.4
30.927997046138625,109.75312885615587,446.5,8.8,5.76,0.202,337,800,1024,1082,882,1005.4
30.562746895051145,109.32613013395886,431.3,2.5,4.98,0.201,294,876,1129,877,1115,995.8
30.994439796188516,109.34838920797617,714.5,12.6,5.38,0.332,618,1054,711,868,1071,987.2
30.520461140362155,109.34796431052352,412.6,7.2,4.85,0.2,282,397,429,581,889,1007
31.283103970243676,109.44234276755667,464.9,27.3,4.88,0.277,283,980,925,1055,1059,960.7
30.804139812574466,109.44853054713793,475.7,9.3,4.66,0.257,492,1164,731,1312,1127,950.8
31.02214173888648,109.59623575458731,484.2,11.4,5.48,0.353,789,1058,967,1087,1097,921.8
30.823873623279873,109.22722316125468,1077.2,16.2,6.96,0.559,697,783,824,982,681,924.1
31.347600270896734,109.02178218880692,402.4,7.7,4.9,0.2,199,982,1184,629,638,975.9
30.544031102661293,109.20018636268422,433.7,3.7,4.93,0.202,490,932,1199,1211,626,1034.2
30.912069985784573,109.54766719285894,293.1,18.8,5.06,0.615,1402,1404,1500,822,1500,948.2
30.608773336327154,109.24370807855176,491.5,7.2,5.09,0.216,295,308,1006,512,674,976.9
31.041690416564073,109.66120533137966,655.3,2.1,5.43,0.244,371,481,496,1337,610,996.7
31.118202441532727,109.22314938277296,639.3,14.6,5.03,0.328,217,1215,1289,1056,645,980.1
30.79268115096915,109.06718869364612,785.9,10,6.55,0.292,161,665,843,1068,735,870.5
31.295720949034468,109.63861898839347,854.8,5.8,5.52,0.417,502,425,1104,1227,1233,1026.1
31.24907724448396,109.05949361240407,423.2,16,5.25,0.201,273,515,1050,1262,694,946.3
30.52844684288669,109.07620908719498,417.3,17.8,5,0.2,414,794,1207,703,784,972.6
30.650617247753217,109.74292494502075,400,20.5,5.76,0.2,270,1137,914,1052,1162,962.6
30.546547668730145,109.07463021006902,423.8,13.1,5.22,0.201,299,860,593,565,1277,910.4
30.489062578740427,109.26396894404898,410.6,14.3,5.16,0.2,404,862,698,1085,1078,952.6
31.25611562742922,109.47143386549548,514,11.7,5.13,0.287,506,675,1203,1102,1082,923
30.988185133679714,109.64693551370972,484.1,15.8,5.62,0.266,642,866,862,672,773,944.1
31.05988766431144,109.68209912516159,740.4,11.9,5.69,0.246,433,1081,402,993,1171,1019.2
30.859930748130864,109.23456776049146,1142,21.6,6.13,0.469,550,846,568,1283,988,1021
30.957103145365597,109.06360103722322,863.1,16.7,6.1,0.211,407,750,877,894,1219,953.1
31.199061665624413,109.16949789595323,483.6,19.2,4.75,0.239,368,1150,567,1249,749,1011.8
31.20201450088358,109.56042878264559,761.8,14.9,5.77,0.308,686,1154,827,1304,1268,991.3
30.58378172451789,109.57110554594817,401.9,12.3,4.25,0.2,117,1107,558,789,748,977.8
31.1551183978014,109.18921357491385,556.7,15.5,4.71,0.271,399,758,639,710,772,930.7
30.978320405376973,109.18766287747302,1082.2,1.1,6.66,0.238,370,739,1233,1065,748,953
31.120229979589993,109.1719580151853,633.2,8.3,5.57,0.246,228,711,442,526,765,919.1
30.89350212000566,109.02838967496106,782.7,12.8,5.5,0.217,134,1186,868,975,904,954.6
31.11057262561738,109.03903078760293,538.1,12.8,4.65,0.201,433,581,1032,926,668,924.9
30.87321708837636,109.6898919526677,397.2,15.9,5.01,0.209,448,767,553,1246,672,1028.2
31.361672485478927,109.44355534904751,433.6,20.6,5.31,0.215,255,1045,595,767,823,976.8
30.58322421990061,109.4696175443889,410.3,3.6,5.61,0.2,306,951,524,676,909,939.4
30.65392622289476,109.1748954861523,573.3,4.3,5.87,0.264,371,355,550,546,1227,1016.6
30.776051087272293,109.64544056782643,390.1,5.7,5.77,0.204,526,861,1052,748,1283,894.1
30.891092948849558,109.73362791131355,417.7,22.2,4.46,0.202,516,318,632,533,1108,935.9
30.91914356547388,109.50071776755289,305.4,16.7,4.63,0.748,1500,1500,1500,546,1500,966.4
30.941985493818624,109.5932720690609,339,13.3,4.75,0.451,885,642,673,1087,1395,1036.6
31.29689287357023,109.24769921112897,415.3,8.5,4.71,0.247,429,516,1076,775,647,953.1
30.92334870627045,109.45051318193752,400.4,14.7,5.96,0.645,1256,1295,1500,831,1500,966.2
30.806509174642073,109.64910246579208,384.3,11.4,4.8,0.208,632,478,762,588,1166,938.6
30.737962306401123,109.12946625623864,766.4,10.2,6.06,0.392,386,426,586,870,1095,888.4
31.096389488243176,109.59430573874288,699.6,8.7,4.6,0.279,660,772,1247,984,1036,836.9
30.819199444051506,109.14278071049148,1026,12.9,6.51,0.495,444,1053,678,583,724,1043.4
31.26057849883247,109.54503626565457,678.3,18,5.39,0.293,536,870,1267,1241,701,897.7
30.65708672751476,109.46295803647034,429.9,15.5,5.24,0.2,324,715,674,729,1131,868.2
30.540183627745616,109.371610315485,415,18.2,5.12,0.2,466,655,579,835,984,960.7
30.691281602976122,109.28076784528898,628.1,12.6,5.4,0.287,786,907,1488,529,613,1006.5
30.929765402978717,109.5075025224859,296,7.8,5.59,0.776,1500,1500,1500,908,1500,933.6
30.858652984409723,109.13588305261025,1091.5,8.8,6.37,0.413,298,925,537,1206,1225,1021.3
31.31708217294267,109.1475134510794,409.7,9.7,5.6,0.204,405,663,1242,1074,1156,909.4
31.20116050799355,109.07098656172911,454.7,21.1,4.06,0.202,270,1025,620,1047,871,985.6
31.07896271565645,109.76330810558508,773.2,3.6,6.51,0.247,327,685,549,634,790,896.1
30.915411101961766,109.1372677479897,1120.5,6,5.49,0.295,523,815,742,816,971,980.6
30.49748357074556,109.56366796202896,400.5,14.2,4.11,0.2,424,714,679,1119,695,895.1
31.234396839731208,109.66746234105615,1048.9,13.9,6.28,0.479,726,1014,1058,1367,670,942.5
31.30706399948877,109.18287021146101,412.7,9,4.44,0.212,457,583,1091,981,1210,984.2
31.35519202380864,109.08092808779688,403.2,18.2,4.61,0.2,410,565,941,1217,1300,933.1
31.32769506889126,109.70108324497198,806.5,13.4,6.31,0.415,471,1094,1089,1136,1209,906.8
31.11185885632203,109.29984793616144,598.3,7.6,5.26,0.508,458,1462,630,575,1240,856.3
30.820687441137913,109.16089948523339,1057.7,13.5,6.6,0.54,477,1004,710,975,850,967.7
31.33531386442238,109.23735216611725,407.1,7.9,5.11,0.217,466,854,921,1289,914,1045.5
31.04092409271452,109.5778879371201,499.2,15,5.06,0.36,655,1035,1080,739,1048,924.6
30.875257680899047,109.06578999591504,902.2,16.4,5.48,0.256,468,658,941,1195,1161,950.1
31.343706824457247,109.06324682770156,403.7,10.6,6.1,0.2,353,801,546,596,639,1015.3
31.02065590472061,109.33098227144161,727.2,15.8,7.29,0.351,559,1469,888,1016,1473,1007.8
30.838791290655216,109.57259094758754,345.1,13.2,4.52,0.303,1270,662,641,1116,1500,978.4
30.998284659985906,109.53151177087312,340.9,15.4,4.64,0.642,1375,1125,1379,879,1500,939.3
31.14810194102192,109.20113069912264,571.5,17,5.51,0.291,502,859,762,680,1288,980.7
30.824180021862517,109.64128877146331,377.6,7.2,5.71,0.217,818,633,666,567,951,1047.9
31.23861826277327,109.24765301746264,443.6,20.9,4.26,0.318,429,1180,545,601,806,1010.7
31.276240954770138,109.53713255173095,638.6,19.4,4.84,0.28,577,378,490,1092,1000,985.1
31.22166312218013,109.12570661823689,452.5,9,5.33,0.21,268,835,717,710,819,948.4
31.234203867050596,109.5261587163748,645.9,1.1,5.44,0.287,499,967,451,1019,1067,935.4
30.558405878038084,109.325470631525,429.2,5.4,5.17,0.201,211,501,772,546,618,913.5
30.766782220453038,109.41245403519872,540.7,0.3,5.86,0.218,494,752,1265,851,1296,896.6
31.23917206163763,109.23190743396184,444.3,16.8,5.22,0.293,107,736,660,1204,678,990.1
30.56529071095275,109.18897937436462,448.5,19.1,5.5,0.204,146,1109,758,1098,662,947.1
31.13324100653512,109.60002005577682,813.5,13,5.66,0.294,565,771,1241,1440,604,915.5
31.192473948230596,109.61118390071299,932.8,6.2,6.59,0.365,776,1066,442,1188,914,964.9
30.985934129512877,109.42904085532287,446.6,22.6,5.02,0.563,1193,1500,752,856,1500,1044.7
31.204589685617858,109.59089890195513,867,8.8,7.01,0.345,946,1137,590,1072,1026,1037.7
31.140997948168817,109.38185290064901,487.2,17.3,5.91,0.576,459,1500,964,917,1055,907.8
30.809491618137745,109.03037222881636,717.5,7.5,5.46,0.236,416,747,875,891,1287,921.4
30.734243449103452,109.30418941611192,704,17.6,6.06,0.313,716,756,1500,776,946,896.1
30.597269470917592,109.10057330423231,463.2,14.3,5.04,0.206,469,944,845,642,791,942.7
31.264950229724928,109.47357998253754,513.2,7,5.5,0.277,331,414,616,991,1082,926.8
31.142464057957223,109.75636377619209,962.8,12.4,6.8,0.332,530,1064,989,1500,732,930.9
30.71191753793268,109.68201936432773,399,15.2,4.33,0.2,351,734,1206,820,680,896.4
30.498830637084254,109.12791964205024,412.6,14.6,4.62,0.2,133,757,662,634,1102,903.7
30.96223865326851,109.45364936491072,381.2,15.3,5.71,0.696,1500,1374,1500,856,1500,1004.4
30.823423532917218,109.4822523801728,407.2,11.7,4.84,0.318,816,721,1500,1248,1000,1022.1
31.006689615622385,109.16133192382945,979.3,8.3,5.63,0.22,357,504,483,567,1286,964.9
30.610749275505334,109.50603777015196,408.9,12.9,6.13,0.2,209,630,1245,724,704,912.1
30.69245780793967,109.02305134231317,524.6,12.5,5.46,0.211,191,347,779,893,1125,895
31.083542332146045,109.4139259704715,482.3,3.6,5.49,0.476,848,1500,1142,584,1500,1082.5
30.536193027896594,109.04130156868146,415.6,10.9,5.01,0.2,384,546,1210,591,719,887.7
30.64176641306392,109.30148541756611,516.5,8.4,4.92,0.221,428,430,640,1192,1050,953.9
30.984259667426453,109.47649826253007,343.7,14.2,4.55,0.727,1500,1500,733,737,1500,968.6
30.57176625482362,109.14558565252115,450.3,14.3,4.8,0.204,360,354,1073,988,1293,986.8
31.19432920397959,109.10924380352151,474.7,11,4.72,0.207,387,879,894,721,898,986.5
30.560996510463298,109.4724000600258,407,5.4,4.64,0.2,321,631,829,927,1003,945.4
30.62355512512421,109.45926751105068,421.2,13.7,4.86,0.2,365,1095,595,714,1146,947.5
30.819729470470065,109.54156017400265,360.8,18.3,4.56,0.293,999,782,745,881,1492,992.6
30.533701748676926,109.27899108320396,423.9,11.4,4.97,0.201,448,327,1196,661,1147,981.1
31.233485316101067,109.15802944479357,447.5,20.7,5.04,0.222,288,801,1176,955,698,1007.4
30.8368611744614,109.70556930235324,397.1,8,6.1,0.202,358,890,878,701,966,1051.1
30.921111358316463,109.14833663867894,1139.7,18,5.94,0.295,314,436,1020,605,644,963.4
30.791897878787175,109.29520651536757,869.2,15.2,6.5,0.388,735,1500,921,802,826,884.7
30.725636278036994,109.12219078663836,721.5,18.6,5.1,0.352,632,937,1059,1228,941,987.5
30.783241925501333,109.15595060732261,941.9,19.3,6.76,0.532,706,845,590,746,1071,953
30.721896486194186,109.62876148758346,397.5,12.9,4.27,0.201,569,483,1027,978,731,973.5
30.505742042307908,109.22412267523951,416.2,22.3,4.38,0.2,400,322,412,504,1268,915.2
30.994801350828663,109.68047241096367,536.3,10.3,5.59,0.227,282,803,555,896,739,1011.9
31.03733440526982,109.64808152032788,622.5,13.7,5.55,0.253,458,1196,683,1456,816,970.6
30.972922008066767,109.19514363721248,1098.2,9.1,6.85,0.243,417,519,439,840,776,1001.2
31.257291053024144,109.23452811832354,432.3,11.1,4.75,0.276,268,705,887,1189,856,930.8
31.336838560505555,109.64289335792937,736.4,0.8,5.38,0.365,606,794,958,525,1039,1016.5
30.61069638952249,109.15993546332427,494.8,14.3,3.91,0.218,528,663,749,950,1045,895.2
31.370940495845257,109.10635338346663,402.5,18.7,4.87,0.2,177,500,1167,901,927,919.9
30.626992490233928,109.05370276246107,472.7,26.3,5.1,0.206,314,404,975,1139,1055,1057
30.546043530867845,109.15890542930502,433.5,10.9,5.46,0.202,308,890,1058,508,716,962
31.144255355064026,109.6611385576244,992.7,15.9,6.46,0.35,568,366,1284,1500,803,883
30.507177841789563,109.7618057280527,400,23.9,4.36,0.2,116,397,533,918,1226,935.8
31.081424786030567,109.7582738527711,788.3,15.7,5.82,0.251,517,1076,961,972,611,951
30.92366629945127,109.28566388392387,1037.4,13.8,6.41,0.276,402,553,591,1500,1216,954.1
31.110176564514084,109.6961435588689,927.1,9.5,6.57,0.302,402,360,1260,1500,1163,931.6
31.17128795795131,109.59801365609731,873.2,4.6,6.45,0.327,750,782,1178,1327,796,914.5
30.687445022575186,109.51773251339814,414.5,22.3,5.26,0.201,383,554,1260,811,1067,972.1
30.604726826750817,109.21645734629064,489.8,0.5,4.38,0.216,472,625,975,768,763,991.3
30.72730928782458,109.42562773337173,493.6,15,5.07,0.206,595,902,757,737,743,1059.9
30.94000974815008,109.22276889991618,1154.5,14.5,6.8,0.282,214,518,1168,1046,1071,911
31.13915659080717,109.17199914897922,587.7,8.9,5.55,0.248,257,570,1054,541,801,914.8
30.53377850540779,109.47918377251366,404,16.8,4.96,0.2,258,336,933,1205,645,965
30.94330385898134,109.41972550121574,489.4,11,5.13,0.532,1300,1216,917,652,1500,1049.8
30.8150985889662,109.35639075583597,733.9,13.1,5.51,0.264,634,1500,537,1194,1201,977.7
30.585214280990083,109.6521333048676,400.3,12.3,4.76,0.2,283,444,722,1128,1166,913.8
30.954663068214323,109.48982539848068,313.8,3.1,4.75,0.801,1500,1500,1500,513,1500,922.7
31.219412508563828,109.58123825561658,829.8,16.5,6.14,0.339,728,1061,1221,925,1264,969.9
30.509619916644386,109.50330363058069,401.8,3.3,5.92,0.2,447,613,979,756,1167,961
30.576021158330875,109.4304622524856,415.2,11.1,5.45,0.2,311,1115,1191,537,624,1012.3
30.526742512697624,109.0777101597653,416.9,2.9,5.33,0.2,269,1038,1049,1236,672,1031.2
30.94990255470249,109.52371492117906,291.2,7.1,4.5,0.771,1500,1500,1500,789,1500,1021.2
30.492463720191857,109.10777917602138,410.2,11.3,4.59,0.2,132,533,1031,775,702,846.5
31.051128396121936,109.28977742717858,757.6,15.9,5.76,0.367,438,1055,941,1041,1165,969.5
31.30239406772313,109.64628305717694,848.2,8.6,5.84,0.42,431,714,889,1181,745,959.3
30.65163852610056,109.57507572159994,403.3,18.9,4.57,0.2,337,1042,567,1119,990,981.8
30.890610407015387,109.48902257790776,338.8,8,4.83,0.618,1390,1381,1500,964,1500,1032.5
30.95181819043894,109.45726733370452,373.1,10.6,5.67,0.714,1500,1241,1500,1100,1500,962.2
30.631166823762957,109.07589569937235,489.4,12.1,4.88,0.21,290,495,745,735,1286,999.5
31.308539774055916,109.17858908838166,412.2,14.3,5.77,0.211,397,840,605,815,1090,975.1
30.997772414222418,109.50197605591453,334.5,16.4,4.39,0.697,1500,1500,1266,959,1500,1010.8
31.30038984961532,109.03867656948258,407.6,25.5,4.78,0.2,155,1008,607,744,678,1026.3
30.862583058491882,109.3149693039475,930.6,20,6.13,0.307,425,1014,1178,1500,856,928.7
30.76567669797778,109.71191272622349,398.1,8.9,4.75,0.2,316,1180,1065,1292,979,970
31.08011226115975,109.05695527889333,613.2,7.3,4.62,0.201,142,1132,451,1281,642,956.5
31.02276411232082,109.61314809609873,517.8,23.5,5.45,0.311,623,342,1071,693,1030,870.3
31.368339851558733,109.61388301118825,612.6,5.1,5.62,0.291,274,961,1283,590,1047,934.1
31.226543855032354,109.53851152014957,685.8,11.8,6.15,0.294,557,345,691,1244,1280,958.1
31.15433796885414,109.46881636065228,512.4,12.6,4.88,0.374,562,1424,466,980,760,1028.8
31.35779891827822,109.1149425897734,403.5,13.8,4.12,0.201,224,858,404,941,824,989
31.166702777479273,109.76081612360419,995.8,17.1,7.26,0.366,559,941,1233,1039,1238,953
30.75518359795219,109.44860343622308,474.9,9.6,4.98,0.212,490,828,855,632,1136,947.7
30.72952218497704,109.25373323639164,759.1,8,5.3,0.408,762,1029,1500,739,907,914.8
30.847807932050923,109.64378228274376,373.3,4.3,4.52,0.227,586,725,575,1278,1055,919.6
30.732092004492106,109.28429970203317,729.2,22.2,5.52,0.351,729,1450,1500,861,713,1000.1
30.820478070408882,109.73858672738743,400.9,5.4,4.74,0.2,450,923,683,696,779,950.7
31.070981332232883,109.46812425106151,439.4,7.8,4.38,0.432,1020,1301,776,1269,1500,950.1
31.226256826809028,109.06629801207708,435.8,4.3,4.89,0.201,432,766,811,1126,1072,983.8
31.031825126238854,109.37550897528985,582.1,10,5.82,0.417,645,1235,788,607,1500,940.2
30.75893404174125,109.56846916055905,391.4,17.6,4.83,0.21,792,431,410,593,1175,898.8
30.740349808168734,109.32602049453709,679.5,5.7,5.74,0.28,410,1007,1425,889,660,992.2
30.77190534908062,109.42311962174546,522.6,7.7,3.5,0.22,495,1260,1187,637,703,1044.6
31.28894456488185,109.42424366757314,447.3,0,5.47,0.281,181,1111,469,607,605,988.1
30.949104920680902,109.28464388629922,1010.3,0,7.4,0.261,384,915,1227,1417,1284,954.8
31.087191215239855,109.31218893232229,632.9,9.4,5.49,0.482,568,1034,676,1154,941,969
31.203269380813854,109.64721004844424,1035.5,23.5,6.67,0.429,786,332,1043,1479,814,935.3
31.242658178695347,109.74466116906557,1016.3,15.6,6.06,0.468,311,488,633,694,902,967.6
31.350986539665072,109.02999112814183,402.4,13.7,4.62,0.2,488,589,421,679,862,939.1
30.543543925369875,109.3143931460328,424.1,16.4,4.53,0.201,235,391,842,1250,1276,893.1
30.71403501872272,109.16418692041327,726.3,11.8,5.22,0.394,575,1196,973,993,1292,949.6
30.91476900397554,109.63283811639712,369.6,16.3,5.38,0.291,896,408,1130,1066,1209,1003.5
30.546946853223588,109.18681674364925,435.3,16.1,4.59,0.202,494,1044,762,1250,981,1076.9
30.85408398701148,109.60553153769455,349.7,17.8,5.36,0.279,1136,478,796,787,1225,1018.4
30.608458448968584,109.23199535217007,493.1,6.1,5.66,0.217,278,829,976,1282,1163,1067.5
30.946197180290184,109.47913325382484,328.7,7.8,4.86,0.782,1500,1500,1500,530,1500,966
31.005600093632633,109.736638921386,580,15.9,5.37,0.212,126,690,1122,749,1057,1029.9
31.093009664913026,109.02302745614602,544.1,7.4,5.62,0.2,120,834,546,728,863,1024.9
30.762311993835315,109.66088056327652,394.2,4.9,5.3,0.201,597,439,522,851,1241,877.2
31.32486085776573,109.64516493702092,776.6,4.4,6.81,0.386,527,737,1166,832,753,965.6
31.157816262230334,109.07334654112283,501.7,22.2,5.16,0.202,425,688,605,1135,1020,921.2
31.356895407842362,109.02686737641177,402,8.1,5.28,0.2,391,677,526,756,950,943.2
31.32590526660508,109.47831723716762,481.3,6.5,4.42,0.231,417,914,762,1073,754,1008.2
30.64274982045504,109.21638166625226,551.9,11.1,5.58,0.25,364,923,831,922,1102,923.8
30.584211470938587,109.35278991305948,436.8,18,5.22,0.201,222,1194,976,1156,862,981.6
31.249921847938786,109.18785445327192,437.4,12.7,5.47,0.236,418,781,862,926,1159,897.3
30.583311127167242,109.07613912646833,444.4,18.8,4.29,0.202,124,469,805,1102,677,984.8
30.793536765911206,109.58422935501606,375.6,7.6,5.02,0.226,791,619,737,1001,1299,867
31.31625027524554,109.6685936948173,831.7,8.8,6.03,0.423,390,1039,604,901,1094,989.1
30.95297626655581,109.46350179657897,358.6,3.6,5.33,0.738,1500,1354,1316,645,1500,954.1
31.04658988098306,109.26513085165462,813.1,10.8,5.8,0.324,298,819,497,951,1210,944.2
30.831804043251243,109.23038337842524,1093.3,10.4,6.28,0.541,678,927,1500,1424,897,930.3
30.533556988237525,109.33534171292256,417.6,9.2,4.77,0.2,313,855,1299,788,614,957.8
30.82907660238869,109.02784127320244,736.3,18.2,5.32,0.232,340,416,873,1070,637,986.7
31.181210833815733,109.30347527040706,486.4,11.8,5.21,0.525,513,1287,603,510,1089,938.4
30.51115789034004,109.65387095262354,400.1,19.8,5.05,0.2,251,1194,637,1143,696,927.2
31.319360230437724,109.52943168292028,565.5,7.2,4.58,0.253,612,665,1188,845,1183,943.7
31.174776280877875,109.03297845726321,460.3,0.8,5.77,0.2,171,900,510,1173,1040,982.2
30.748211211483355,109.22564713776158,841.8,21.6,5.85,0.503,584,1270,1228,1077,952,932.7
31.01014758737377,109.08865810102097,833.2,20.9,5.73,0.205,429,1112,1053,666,655,935
30.694800873994737,109.10490683893156,622.7,10,5.06,0.275,408,839,787,899,1067,990.8
30.523669846930254,109.47486531779505,403.5,6.9,5.54,0.2,228,893,829,932,1092,1000.2
31.317188156692062,109.12707911169713,409,12.8,5.22,0.202,208,598,1040,1298,1081,1034
31.24241921820806,109.66246330913691,1028.5,15.3,6.37,0.477,463,945,448,1231,754,926.3
31.236212253921295,109.73013499907972,1049.9,10.7,7.3,0.482,489,615,537,889,1013,962.6
30.8405935451804,109.53088905162339,346.3,19.8,5.24,0.365,1284,617,1500,1115,1500,980.3
30.55841966942088,109.57257799755934,401.3,12.8,6.52,0.2,434,422,1041,1273,1260,968.3
31.198736855115094,109.60685835677829,920.4,17.1,6.29,0.365,700,760,719,1497,1140,994.5
31.252156268378528,109.3625436700307,432.2,11.8,5.59,0.398,175,905,713,659,1051,965.4
31.200614481785234,109.3966590447511,459.3,4.9,4.98,0.494,302,1195,1132,1124,664,1064.7
31.09168553432992,109.67412575758956,848,19.8,5.92,0.276,487,737,1235,1500,1180,919.4
30.879914330623308,109.59067666792816,329.2,11.5,4.63,0.361,1031,961,893,1096,1500,996.1
31.181982908929353,109.6860346819865,1085.9,24.7,6.83,0.43,745,1119,1273,1500,839,951.9
30.92318051726013,109.11747764214961,1065.6,13.6,7.18,0.264,283,1082,437,745,997,952.8
